datetime,depthavetemp
2019-04-29 02:00:00+00:00,3.89547513871133
2019-04-29 03:00:00+00:00,3.8925656094723218
2019-04-29 04:00:00+00:00,3.889656080233313
2019-04-29 05:00:00+00:00,3.873979592604329
2019-04-29 06:00:00+00:00,3.858303104975345
2019-04-29 07:00:00+00:00,3.8717801083323895
2019-04-29 08:00:00+00:00,3.8852571116894343
2019-04-29 09:00:00+00:00,3.884941796574693
2019-04-29 10:00:00+00:00,3.8846264814599514
2019-04-29 11:00:00+00:00,3.8994518814240173
2019-04-29 12:00:00+00:00,3.9142772813880833
2019-04-29 13:00:00+00:00,3.910160162814308
2019-04-29 14:00:00+00:00,3.906043044240533
2019-04-29 15:00:00+00:00,3.9022399705247706
2019-04-29 16:00:00+00:00,3.898436896809008
2019-04-29 17:00:00+00:00,3.88400339185393
2019-04-29 18:00:00+00:00,3.869569886898852
2019-04-29 19:00:00+00:00,3.862580192569654
2019-04-29 20:00:00+00:00,3.855590498240456
2019-04-29 21:00:00+00:00,3.875286011972168
2019-04-29 22:00:00+00:00,3.894981525703881
2019-04-29 23:00:00+00:00,3.925856492511958
2019-04-30 00:00:00+00:00,3.956731459320035
2019-04-30 01:00:00+00:00,3.9669082761934824
2019-04-30 02:00:00+00:00,
2019-04-30 03:00:00+00:00,
2019-04-30 04:00:00+00:00,3.997438726813825
2019-04-30 05:00:00+00:00,3.972559299531139
2019-04-30 06:00:00+00:00,3.947679872248453
2019-04-30 07:00:00+00:00,4.257707993128743
2019-04-30 08:00:00+00:00,4.5677361140090325
2019-04-30 09:00:00+00:00,4.235289675580533
2019-04-30 10:00:00+00:00,3.9028432371520334
2019-04-30 11:00:00+00:00,3.9269679452821893
2019-04-30 12:00:00+00:00,3.951092653412345
2019-04-30 13:00:00+00:00,3.963259083275476
2019-04-30 14:00:00+00:00,3.9754255131386076
2019-04-30 15:00:00+00:00,3.9807710134268928
2019-04-30 16:00:00+00:00,
2019-04-30 17:00:00+00:00,
2019-04-30 18:00:00+00:00,3.996807514291748
2019-04-30 19:00:00+00:00,3.9786140364491978
2019-04-30 20:00:00+00:00,3.9812950226110213
2019-04-30 21:00:00+00:00,3.968429543198588
2019-04-30 22:00:00+00:00,3.955564063786154
2019-04-30 23:00:00+00:00,3.978771287607673
2019-05-01 00:00:00+00:00,4.001978511429192
2019-05-01 01:00:00+00:00,4.000545081611024
2019-05-01 02:00:00+00:00,3.9991116517928575
2019-05-01 03:00:00+00:00,4.027562195232568
2019-05-01 04:00:00+00:00,4.056012738672279
2019-05-01 05:00:00+00:00,4.041403962505889
2019-05-01 06:00:00+00:00,4.0267951863395
2019-05-01 07:00:00+00:00,4.020142784317911
2019-05-01 08:00:00+00:00,4.013490382296322
2019-05-01 09:00:00+00:00,4.001030766494195
2019-05-01 10:00:00+00:00,3.9885711506920694
2019-05-01 11:00:00+00:00,3.985402846392258
2019-05-01 12:00:00+00:00,3.982234542092447
2019-05-01 13:00:00+00:00,4.008048565130743
2019-05-01 14:00:00+00:00,4.033862588169038
2019-05-01 15:00:00+00:00,4.398731080483195
2019-05-01 16:00:00+00:00,4.763599572797352
2019-05-01 17:00:00+00:00,4.3787147989531086
2019-05-01 18:00:00+00:00,3.9938300251088656
2019-05-01 19:00:00+00:00,4.005967901283377
2019-05-01 20:00:00+00:00,4.0181057774578885
2019-05-01 21:00:00+00:00,4.010262792685237
2019-05-01 22:00:00+00:00,4.002419807912586
2019-05-01 23:00:00+00:00,4.00914145015087
2019-05-02 00:00:00+00:00,4.015863092389154
2019-05-02 01:00:00+00:00,4.031899049832683
2019-05-02 02:00:00+00:00,4.047935007276212
2019-05-02 03:00:00+00:00,4.050213330645706
2019-05-02 04:00:00+00:00,4.0524916540152
2019-05-02 05:00:00+00:00,4.031992739972697
2019-05-02 06:00:00+00:00,4.011493825930193
2019-05-02 07:00:00+00:00,4.177276122302883
2019-05-02 08:00:00+00:00,4.343058418675573
2019-05-02 09:00:00+00:00,4.18761318425365
2019-05-02 10:00:00+00:00,4.032167949831727
2019-05-02 11:00:00+00:00,4.010292444501269
2019-05-02 12:00:00+00:00,3.988416939170812
2019-05-02 13:00:00+00:00,3.9895425457622116
2019-05-02 14:00:00+00:00,3.9906681523536105
2019-05-02 15:00:00+00:00,3.9721037380873723
2019-05-02 16:00:00+00:00,3.953539323821134
2019-05-02 17:00:00+00:00,3.9464153368653916
2019-05-02 18:00:00+00:00,3.9392913499096487
2019-05-02 19:00:00+00:00,3.954377960663006
2019-05-02 20:00:00+00:00,3.969464571416364
2019-05-02 21:00:00+00:00,3.9870247647220403
2019-05-02 22:00:00+00:00,4.004584958027716
2019-05-02 23:00:00+00:00,4.034214584244307
2019-05-03 00:00:00+00:00,4.063844210460898
2019-05-03 01:00:00+00:00,4.054549684812107
2019-05-03 02:00:00+00:00,4.045255159163317
2019-05-03 03:00:00+00:00,4.060534110004174
2019-05-03 04:00:00+00:00,4.075813060845031
2019-05-03 05:00:00+00:00,4.069856669281126
2019-05-03 06:00:00+00:00,4.063900277717222
2019-05-03 07:00:00+00:00,4.0173939782425885
2019-05-03 08:00:00+00:00,3.9708876787679546
2019-05-03 09:00:00+00:00,3.9874335500587463
2019-05-03 10:00:00+00:00,4.003979421349538
2019-05-03 11:00:00+00:00,4.011383722363133
2019-05-03 12:00:00+00:00,4.01878802337673
2019-05-03 13:00:00+00:00,4.018734458156647
2019-05-03 14:00:00+00:00,4.0186808929365645
2019-05-03 15:00:00+00:00,4.043496735111088
2019-05-03 16:00:00+00:00,4.06831257728561
2019-05-03 17:00:00+00:00,4.063683937564511
2019-05-03 18:00:00+00:00,4.059055297843411
2019-05-03 19:00:00+00:00,4.0368218896632655
2019-05-03 20:00:00+00:00,4.014588481483119
2019-05-03 21:00:00+00:00,4.037090389810915
2019-05-03 22:00:00+00:00,4.059592298138712
2019-05-03 23:00:00+00:00,4.057095308893921
2019-05-04 00:00:00+00:00,4.054598319649128
2019-05-04 01:00:00+00:00,4.079032799036178
2019-05-04 02:00:00+00:00,4.103467278423229
2019-05-04 03:00:00+00:00,4.110696390838724
2019-05-04 04:00:00+00:00,4.11792550325422
2019-05-04 05:00:00+00:00,4.097872200808043
2019-05-04 06:00:00+00:00,4.0778188983618655
2019-05-04 07:00:00+00:00,4.091317361685458
2019-05-04 08:00:00+00:00,4.10481582500905
2019-05-04 09:00:00+00:00,4.061667328034536
2019-05-04 10:00:00+00:00,4.018518831060023
2019-05-04 11:00:00+00:00,3.99509896349893
2019-05-04 12:00:00+00:00,3.9716790959378367
2019-05-04 13:00:00+00:00,3.992134196708662
2019-05-04 14:00:00+00:00,4.0125892974794874
2019-05-04 15:00:00+00:00,4.018390445070343
2019-05-04 16:00:00+00:00,4.024191592661199
2019-05-04 17:00:00+00:00,4.054295094920188
2019-05-04 18:00:00+00:00,4.0843985971791765
2019-05-04 19:00:00+00:00,4.064122656407159
2019-05-04 20:00:00+00:00,4.043846715635141
2019-05-04 21:00:00+00:00,4.053389203737798
2019-05-04 22:00:00+00:00,4.062931691840456
2019-05-04 23:00:00+00:00,4.082151371700403
2019-05-05 00:00:00+00:00,4.101371051560351
2019-05-05 01:00:00+00:00,4.102932625363582
2019-05-05 02:00:00+00:00,4.1044941991668145
2019-05-05 03:00:00+00:00,4.112669506904446
2019-05-05 04:00:00+00:00,4.120844814642078
2019-05-05 05:00:00+00:00,4.116241499910068
2019-05-05 06:00:00+00:00,4.111638185178056
2019-05-05 07:00:00+00:00,4.086170413701039
2019-05-05 08:00:00+00:00,4.060702642224022
2019-05-05 09:00:00+00:00,4.061989691539707
2019-05-05 10:00:00+00:00,4.063276740855391
2019-05-05 11:00:00+00:00,4.032631740349726
2019-05-05 12:00:00+00:00,4.00198673984406
2019-05-05 13:00:00+00:00,4.020444851925661
2019-05-05 14:00:00+00:00,4.038902964007262
2019-05-05 15:00:00+00:00,4.062971570494546
2019-05-05 16:00:00+00:00,4.08704017698183
2019-05-05 17:00:00+00:00,4.0917938324296586
2019-05-05 18:00:00+00:00,4.096547487877486
2019-05-05 19:00:00+00:00,4.086176140192336
2019-05-05 20:00:00+00:00,
2019-05-05 21:00:00+00:00,
2019-05-05 22:00:00+00:00,4.0550620971368865
2019-05-05 23:00:00+00:00,4.074953183471326
2019-05-06 00:00:00+00:00,4.094844269805766
2019-05-06 01:00:00+00:00,4.115760921181289
2019-05-06 02:00:00+00:00,4.136677572556812
2019-05-06 03:00:00+00:00,4.134845453690917
2019-05-06 04:00:00+00:00,4.133013334825022
2019-05-06 05:00:00+00:00,4.140776950368901
2019-05-06 06:00:00+00:00,
2019-05-06 07:00:00+00:00,
2019-05-06 08:00:00+00:00,4.164067797000539
2019-05-06 09:00:00+00:00,4.146879920239906
2019-05-06 10:00:00+00:00,4.129692043479273
2019-05-06 11:00:00+00:00,4.132466772942949
2019-05-06 12:00:00+00:00,4.1352415024066245
2019-05-06 13:00:00+00:00,4.1166909157240905
2019-05-06 14:00:00+00:00,4.098140329041557
2019-05-06 15:00:00+00:00,4.098784456103186
2019-05-06 16:00:00+00:00,
2019-05-06 17:00:00+00:00,
2019-05-06 18:00:00+00:00,4.100716837288074
2019-05-06 19:00:00+00:00,4.102387392966709
2019-05-06 20:00:00+00:00,
2019-05-06 21:00:00+00:00,
2019-05-06 22:00:00+00:00,4.107399060002615
2019-05-06 23:00:00+00:00,4.148379593597476
2019-05-07 00:00:00+00:00,4.189360127192337
2019-05-07 01:00:00+00:00,4.180505566829466
2019-05-07 02:00:00+00:00,
2019-05-07 03:00:00+00:00,
2019-05-07 04:00:00+00:00,4.153941885740852
2019-05-07 05:00:00+00:00,4.168128341622899
2019-05-07 06:00:00+00:00,4.182314797504946
2019-05-07 07:00:00+00:00,4.1956834820188185
2019-05-07 08:00:00+00:00,4.20905216653269
2019-05-07 09:00:00+00:00,4.205395184133811
2019-05-07 10:00:00+00:00,4.201738201734932
2019-05-07 11:00:00+00:00,4.167181243942304
2019-05-07 12:00:00+00:00,4.132624286149676
2019-05-07 13:00:00+00:00,4.144048927245208
2019-05-07 14:00:00+00:00,4.15547356834074
2019-05-07 15:00:00+00:00,4.15637273149006
2019-05-07 16:00:00+00:00,4.157271894639379
2019-05-07 17:00:00+00:00,4.147516843539918
2019-05-07 18:00:00+00:00,4.1377617924404575
2019-05-07 19:00:00+00:00,4.15242665335802
2019-05-07 20:00:00+00:00,4.167091514275583
2019-05-07 21:00:00+00:00,4.143486099441528
2019-05-07 22:00:00+00:00,4.119880684607474
2019-05-07 23:00:00+00:00,4.134870485010486
2019-05-08 00:00:00+00:00,4.1498602854134985
2019-05-08 01:00:00+00:00,4.168830220095648
2019-05-08 02:00:00+00:00,4.187800154777799
2019-05-08 03:00:00+00:00,4.199709263554938
2019-05-08 04:00:00+00:00,4.211618372332077
2019-05-08 05:00:00+00:00,4.2131436208677115
2019-05-08 06:00:00+00:00,4.214668869403345
2019-05-08 07:00:00+00:00,4.219612194364821
2019-05-08 08:00:00+00:00,4.224555519326296
2019-05-08 09:00:00+00:00,4.218888414938581
2019-05-08 10:00:00+00:00,4.213221310550866
2019-05-08 11:00:00+00:00,4.211320246119095
2019-05-08 12:00:00+00:00,4.209419181687323
2019-05-08 13:00:00+00:00,4.186634223227308
2019-05-08 14:00:00+00:00,4.1638492647672924
2019-05-08 15:00:00+00:00,4.1684683191283165
2019-05-08 16:00:00+00:00,4.173087373489341
2019-05-08 17:00:00+00:00,4.175154207532884
2019-05-08 18:00:00+00:00,4.177221041576429
2019-05-08 19:00:00+00:00,4.170030507728241
2019-05-08 20:00:00+00:00,4.162839973880054
2019-05-08 21:00:00+00:00,4.172329530759523
2019-05-08 22:00:00+00:00,4.181819087638993
2019-05-08 23:00:00+00:00,4.204161598738289
2019-05-09 00:00:00+00:00,4.2265041098375855
2019-05-09 01:00:00+00:00,4.25091715623452
2019-05-09 02:00:00+00:00,4.275330202631454
2019-05-09 03:00:00+00:00,4.282079101893668
2019-05-09 04:00:00+00:00,4.288828001155882
2019-05-09 05:00:00+00:00,4.294244323206511
2019-05-09 06:00:00+00:00,4.29966064525714
2019-05-09 07:00:00+00:00,4.27702163608471
2019-05-09 08:00:00+00:00,4.254382626912278
2019-05-09 09:00:00+00:00,4.255737734204203
2019-05-09 10:00:00+00:00,4.257092841496129
2019-05-09 11:00:00+00:00,4.143747369974956
2019-05-09 12:00:00+00:00,4.030401898453783
2019-05-09 13:00:00+00:00,4.122158419002334
2019-05-09 14:00:00+00:00,4.213914939550884
2019-05-09 15:00:00+00:00,4.229751618778464
2019-05-09 16:00:00+00:00,4.245588298006044
2019-05-09 17:00:00+00:00,4.243537695489211
2019-05-09 18:00:00+00:00,4.241487092972377
2019-05-09 19:00:00+00:00,4.237069845328273
2019-05-09 20:00:00+00:00,4.232652597684169
2019-05-09 21:00:00+00:00,4.244013884675146
2019-05-09 22:00:00+00:00,4.255375171666123
2019-05-09 23:00:00+00:00,4.258549132408811
2019-05-10 00:00:00+00:00,
2019-05-10 01:00:00+00:00,
2019-05-10 02:00:00+00:00,4.268071014636877
2019-05-10 03:00:00+00:00,4.3134418555993355
2019-05-10 04:00:00+00:00,4.3588126965617935
2019-05-10 05:00:00+00:00,4.358997434240088
2019-05-10 06:00:00+00:00,4.359182171918382
2019-05-10 07:00:00+00:00,4.350701357995372
2019-05-10 08:00:00+00:00,4.342220544072362
2019-05-10 09:00:00+00:00,4.330791750375306
2019-05-10 10:00:00+00:00,4.319362956678251
2019-05-10 11:00:00+00:00,4.306264446562739
2019-05-10 12:00:00+00:00,4.293165936447228
2019-05-10 13:00:00+00:00,4.280388086960021
2019-05-10 14:00:00+00:00,4.267610237472813
2019-05-10 15:00:00+00:00,4.263194043008257
2019-05-10 16:00:00+00:00,4.258777848543701
2019-05-10 17:00:00+00:00,4.279621078533177
2019-05-10 18:00:00+00:00,4.300464308522652
2019-05-10 19:00:00+00:00,4.3033625645642335
2019-05-10 20:00:00+00:00,4.306260820605816
2019-05-10 21:00:00+00:00,4.320631595291722
2019-05-10 22:00:00+00:00,4.335002369977629
2019-05-10 23:00:00+00:00,4.341401588137964
2019-05-11 00:00:00+00:00,4.347800806298299
2019-05-11 01:00:00+00:00,4.3298004252488695
2019-05-11 02:00:00+00:00,4.3118000441994395
2019-05-11 03:00:00+00:00,4.328402237944413
2019-05-11 04:00:00+00:00,4.345004431689387
2019-05-11 05:00:00+00:00,4.36137533625954
2019-05-11 06:00:00+00:00,4.377746240829693
2019-05-11 07:00:00+00:00,4.367300430130962
2019-05-11 08:00:00+00:00,
2019-05-11 09:00:00+00:00,
2019-05-11 10:00:00+00:00,4.335962998034767
2019-05-11 11:00:00+00:00,4.341180682202166
2019-05-11 12:00:00+00:00,4.3463983663695664
2019-05-11 13:00:00+00:00,4.339593076557405
2019-05-11 14:00:00+00:00,4.332787786745244
2019-05-11 15:00:00+00:00,4.3107478447802325
2019-05-11 16:00:00+00:00,4.288707902815221
2019-05-11 17:00:00+00:00,4.276143402806277
2019-05-11 18:00:00+00:00,4.263578902797332
2019-05-11 19:00:00+00:00,4.310330890643334
2019-05-11 20:00:00+00:00,4.357082878489336
2019-05-11 21:00:00+00:00,4.3677654036510285
2019-05-11 22:00:00+00:00,4.378447928812721
2019-05-11 23:00:00+00:00,4.398868576912226
2019-05-12 00:00:00+00:00,4.41928922501173
2019-05-12 01:00:00+00:00,4.436028652216393
2019-05-12 02:00:00+00:00,4.452768079421056
2019-05-12 03:00:00+00:00,4.416504262366715
2019-05-12 04:00:00+00:00,4.380240445312373
2019-05-12 05:00:00+00:00,4.4364781025139735
2019-05-12 06:00:00+00:00,4.4927157597155745
2019-05-12 07:00:00+00:00,4.436415081731651
2019-05-12 08:00:00+00:00,4.380114403747728
2019-05-12 09:00:00+00:00,4.3737281273667055
2019-05-12 10:00:00+00:00,4.367341850985683
2019-05-12 11:00:00+00:00,4.356995270042379
2019-05-12 12:00:00+00:00,4.346648689099074
2019-05-12 13:00:00+00:00,4.3952849137822945
2019-05-12 14:00:00+00:00,4.443921138465515
2019-05-12 15:00:00+00:00,4.414246758520914
2019-05-12 16:00:00+00:00,4.384572378576313
2019-05-12 17:00:00+00:00,4.385380675339407
2019-05-12 18:00:00+00:00,4.386188972102501
2019-05-12 19:00:00+00:00,4.384717913955381
2019-05-12 20:00:00+00:00,4.38324685580826
2019-05-12 21:00:00+00:00,4.379485827321572
2019-05-12 22:00:00+00:00,4.375724798834884
2019-05-12 23:00:00+00:00,4.378826250390259
2019-05-13 00:00:00+00:00,4.381927701945633
2019-05-13 01:00:00+00:00,4.362863014079817
2019-05-13 02:00:00+00:00,4.343798326214
2019-05-13 03:00:00+00:00,4.34583306971359
2019-05-13 04:00:00+00:00,4.347867813213181
2019-05-13 05:00:00+00:00,4.3999006575287005
2019-05-13 06:00:00+00:00,4.45193350184422
2019-05-13 07:00:00+00:00,4.440891723299313
2019-05-13 08:00:00+00:00,
2019-05-13 09:00:00+00:00,
2019-05-13 10:00:00+00:00,
2019-05-13 11:00:00+00:00,
2019-05-13 12:00:00+00:00,4.385682830574774
2019-05-13 13:00:00+00:00,4.333389695997985
2019-05-13 14:00:00+00:00,4.281096561421196
2019-05-13 15:00:00+00:00,4.3194081889334
2019-05-13 16:00:00+00:00,4.357719816445603
2019-05-13 17:00:00+00:00,4.369217985622827
2019-05-13 18:00:00+00:00,4.3807161548000515
2019-05-13 19:00:00+00:00,4.377688785330979
2019-05-13 20:00:00+00:00,4.374661415861906
2019-05-13 21:00:00+00:00,4.354118005241005
2019-05-13 22:00:00+00:00,4.333574594620103
2019-05-13 23:00:00+00:00,4.33888611319731
2019-05-14 00:00:00+00:00,4.344197631774516
2019-05-14 01:00:00+00:00,4.34097606214037
2019-05-14 02:00:00+00:00,4.337754492506224
2019-05-14 03:00:00+00:00,4.364303313116002
2019-05-14 04:00:00+00:00,4.3908521337257795
2019-05-14 05:00:00+00:00,4.416243769238603
2019-05-14 06:00:00+00:00,4.441635404751428
2019-05-14 07:00:00+00:00,4.421439556352736
2019-05-14 08:00:00+00:00,4.401243707954044
2019-05-14 09:00:00+00:00,4.376046674335301
2019-05-14 10:00:00+00:00,4.350849640716559
2019-05-14 11:00:00+00:00,4.359773162500634
2019-05-14 12:00:00+00:00,4.368696684284708
2019-05-14 13:00:00+00:00,4.416182484615694
2019-05-14 14:00:00+00:00,4.4636682849466816
2019-05-14 15:00:00+00:00,4.444785364119019
2019-05-14 16:00:00+00:00,4.425902443291356
2019-05-14 17:00:00+00:00,4.413196998085755
2019-05-14 18:00:00+00:00,4.400491552880153
2019-05-14 19:00:00+00:00,4.394002621945555
2019-05-14 20:00:00+00:00,4.387513691010957
2019-05-14 21:00:00+00:00,4.348202323430055
2019-05-14 22:00:00+00:00,4.308890955849152
2019-05-14 23:00:00+00:00,4.331554072582096
2019-05-15 00:00:00+00:00,4.3542171893150385
2019-05-15 01:00:00+00:00,4.391860263882018
2019-05-15 02:00:00+00:00,4.429503338448998
2019-05-15 03:00:00+00:00,4.443815394319898
2019-05-15 04:00:00+00:00,4.458127450190799
2019-05-15 05:00:00+00:00,4.440030535932014
2019-05-15 06:00:00+00:00,4.421933621673229
2019-05-15 07:00:00+00:00,4.448740347489058
2019-05-15 08:00:00+00:00,4.475547073304887
2019-05-15 09:00:00+00:00,4.435666345749867
2019-05-15 10:00:00+00:00,4.3957856181948465
2019-05-15 11:00:00+00:00,4.375375506381122
2019-05-15 12:00:00+00:00,4.354965394567397
2019-05-15 13:00:00+00:00,4.211779261077162
2019-05-15 14:00:00+00:00,4.068593127586926
2019-05-15 15:00:00+00:00,4.275602794648501
2019-05-15 16:00:00+00:00,4.482612461710076
2019-05-15 17:00:00+00:00,4.46297505433118
2019-05-15 18:00:00+00:00,4.4433376469522825
2019-05-15 19:00:00+00:00,4.433397393343
2019-05-15 20:00:00+00:00,4.423457139733717
2019-05-15 21:00:00+00:00,4.434689613491388
2019-05-15 22:00:00+00:00,4.445922087249058
2019-05-15 23:00:00+00:00,4.425395575252562
2019-05-16 00:00:00+00:00,
2019-05-16 01:00:00+00:00,
2019-05-16 02:00:00+00:00,4.3638160392630745
2019-05-16 03:00:00+00:00,4.40126665682967
2019-05-16 04:00:00+00:00,4.438717274396266
2019-05-16 05:00:00+00:00,4.403779300741494
2019-05-16 06:00:00+00:00,4.368841327086721
2019-05-16 07:00:00+00:00,4.404035775562899
2019-05-16 08:00:00+00:00,4.439230224039076
2019-05-16 09:00:00+00:00,4.4644191175698875
2019-05-16 10:00:00+00:00,4.489608011100698
2019-05-16 11:00:00+00:00,4.423323797745662
2019-05-16 12:00:00+00:00,4.357039584390627
2019-05-16 13:00:00+00:00,4.426239056344661
2019-05-16 14:00:00+00:00,4.495438528298696
2019-05-16 15:00:00+00:00,4.478618964712684
2019-05-16 16:00:00+00:00,4.461799401126672
2019-05-16 17:00:00+00:00,4.448696235249049
2019-05-16 18:00:00+00:00,4.435593069371425
2019-05-16 19:00:00+00:00,4.986214222787191
2019-05-16 20:00:00+00:00,5.536835376202957
2019-05-16 21:00:00+00:00,5.245706418740697
2019-05-16 22:00:00+00:00,
2019-05-16 23:00:00+00:00,
2019-05-17 00:00:00+00:00,4.372319546353921
2019-05-17 01:00:00+00:00,4.386571953875351
2019-05-17 02:00:00+00:00,
2019-05-17 03:00:00+00:00,4.41507676891821
2019-05-17 04:00:00+00:00,4.450206456013882
2019-05-17 05:00:00+00:00,4.466653376874108
2019-05-17 06:00:00+00:00,4.4831002977343335
2019-05-17 07:00:00+00:00,4.47758645689713
2019-05-17 08:00:00+00:00,4.472072616059928
2019-05-17 09:00:00+00:00,4.480580528190706
2019-05-17 10:00:00+00:00,4.489088440321484
2019-05-17 11:00:00+00:00,4.498597021981173
2019-05-17 12:00:00+00:00,4.508105603640862
2019-05-17 13:00:00+00:00,4.51787013710323
2019-05-17 14:00:00+00:00,4.527634670565599
2019-05-17 15:00:00+00:00,4.534150067462326
2019-05-17 16:00:00+00:00,4.540665464359051
2019-05-17 17:00:00+00:00,4.567989637007811
2019-05-17 18:00:00+00:00,4.595313809656571
2019-05-17 19:00:00+00:00,4.563449416440189
2019-05-17 20:00:00+00:00,4.531585023223808
2019-05-17 21:00:00+00:00,4.542427122413038
2019-05-17 22:00:00+00:00,4.5532692216022665
2019-05-17 23:00:00+00:00,4.474223885644058
2019-05-18 00:00:00+00:00,4.39517854968585
2019-05-18 01:00:00+00:00,4.413016888328143
2019-05-18 02:00:00+00:00,4.430855226970436
2019-05-18 03:00:00+00:00,4.474261922072332
2019-05-18 04:00:00+00:00,4.517668617174227
2019-05-18 05:00:00+00:00,4.526059710490366
2019-05-18 06:00:00+00:00,4.5344508038065054
2019-05-18 07:00:00+00:00,4.55723951748995
